loa,lb,bt,cb,resistance_n,total_mass_kg,stability_margin,feasible,reason
3.7107424234415447,3.9898769812631936,3.8833510938712545,0.5221188135856518,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.642922865308281,2.007955430356522,5.926801122866877,0.5713559226196447,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.6754755905660403,2.27738991325521,4.399334690557334,0.5362900863655953,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.090 m³
2.6742148101706795,1.8167921763363089,3.442532122725049,0.49111367968805353,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.3346462105606625,1.7448023448626282,4.990617261495099,0.502032686189632,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.784645095273451,2.7709554892009693,2.637534993161676,0.47247782371699476,14.674613031854584,170.78867393914936,0.10197324979052275,True,
4.893128883441188,2.4191821985833224,4.46377817554309,0.5182900186283037,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.7643152451147126,2.6657437388903884,3.5178632288449068,0.40821839764487944,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.068 m³
4.06691543711079,1.804787864322806,4.298253483446396,0.5308207694475755,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.2319256418238775,1.7784988518472924,5.522203708471815,0.5633081932242853,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.827852539562823,3.654552490326681,3.2923148679289778,0.39980919662506276,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.157 m³
4.616801147823314,2.000548562218085,3.747101660807438,0.5120510766352216,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.4568860587251296,1.7145741575001476,5.684121745082184,0.431029221784884,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.472800021283604,2.8950139012394103,5.413811344254034,0.45405282301669125,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.114 m³
3.742478144348128,3.502514740857168,5.8877430410923015,0.5058514461242394,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.122022687807982,2.2378292066153276,3.301791598016018,0.3760364697359557,24.108039565811076,336.1868239961465,0.09509850325251973,True,
2.5059214980951126,2.2365205087777627,5.3512632044906425,0.5886587970613272,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.7314844124334876,3.209936989946315,5.964442759820942,0.5809962291749706,1000000.0,1000000.0,-1000000.0,False,중량 139.8 kg에 필요한 배수용적 0.136 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
2.2101889796319005,3.0610516935733703,4.900913213374223,0.354407822168859,1000000.0,1000000.0,-1000000.0,False,중량 147.0 kg에 필요한 배수용적 0.143 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
1.583467706768266,3.3624514214745145,4.287650512228228,0.5195968300161914,1000000.0,1000000.0,-1000000.0,False,중량 135.7 kg에 필요한 배수용적 0.132 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
